"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008"
62960,3/31/2022 0:00:00,17208,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,196700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62228,62228,19066283,0,-62228,-62228,0,0,0,0,0,881626,0,266372,266372,0,0,0,0,0,0,0,36836468,204144,204144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36836468,0,0,62228,0,0,0,45,1521929,96000,0,0,0,0,0,0,148,10136582,365500,11658511,461500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,11658511,461500,0,32660722,32660722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62964,3/31/2022 0:00:00,17212,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,57396770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106042996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545374,545374,128998833,0,-545374,-545374,0,0,0,0,0,15170134,0,2015593,2015593,0,0,0,0,0,0,0,237790987,1470219,1470219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237790987,0,0,545374,51,2896414,158700,44,2016257,0,0,0,0,0,0,0,0,0,0,4912671,158700,29,769460,0,0,0,0,0,0,0,743,17819080,647556,18588540,647556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,23501211,806256,0,218018909,218018909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62965,3/31/2022 0:00:00,17213,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,29531763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36927628,0,0,0,0,0,0,0,11743589,0,0,0,0,0,0,0,0,751597,751597,99875033,0,-751597,-751597,0,0,0,0,0,13714460,0,1876420,1876420,0,0,0,0,0,0,0,225087562,1124823,1124823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225087562,0,0,751597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202191692,202191692,0,0,0,0,0,0,0,0,0,14,2187977,280,0,0,0,0,0,0,0,0,0,0,0,0
62969,3/31/2022 0:00:00,17217,WISe,0,0,0,33786779,1533118,5331300,6280920,1900000,0,18741441,0,0,0,185302592,0,185302592,27465432,22029194,37831203,77335322,1900000,0,18741441,0,0,1190145,423132982,422601062,0,531920,0,92871554,92776215,95339,95951519,-170860,95780659,133739,0,65147911,29941757,557252,428575067,170860,428745927,170860,0,428575067,0,-1190145,0,6772070,6772070,1033759052,0,1033759052,-6467471,0,422601062,65147911,551824959,652591,175320230,0,175320230,10559149,151174847,0,13586234,0,0,0,0,1484405524,1484405524,95853249,42271897,460432265,65147911,785819936,2552591,13586234,0,18741441,0,0,1186111616.65,8454379.4,230216132.5,48860933.25,785819936,3828886.5,33965585,0,74965764,0,0,35452325,35452325,0,0,0,0,0,0,0,0,2631800,2631800,0,0,2631800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38084125,0,0,0,0,0,0,38084125,0,38084125,0,0,0,0,0,38084125,0,1522489649,1224195741.65,935,6772070,3176,214175469,63333782,1394,96510374,24630296,1768,81364303,9962043,625,27212343,1963240,26,2680348,50000,421942837,99939361,2785,59541375,6105931,7,103488,0,0,0,0,941,33226691,5660524,92871554,11766455,31,285883,7748263,6,44942,4871250,1,10916,0,0,0,0,341741,12619513,10760,515156132,124325329,149942291,1261979410,1261979410,0,0,0,0,0,40,7084881,40,0,12,3790430,186,0,0,0,0,0,73536449,495,0,0,0,0,0
62976,3/31/2022 0:00:00,17223,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,41439110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36007185,0,0,0,0,0,0,0,190282,0,0,0,0,0,0,0,0,157629,157629,52581007,0,-157629,-157629,0,0,0,0,0,9158688,0,1958928,1958928,0,0,0,0,0,0,0,120802622,1801299,1801299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120802622,0,0,157629,3715,8391625,236863,320,4151482,226862,68,140602,0,0,0,0,94,1418861,105000,14102570,568725,1,23180,0,0,0,0,0,0,0,158,2415419,50000,2438599,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356,16541169,618725,4295228,109539653,109539653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62978,3/31/2022 0:00:00,17225,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,4106071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398902581,0,0,0,0,0,0,0,32389469,0,0,0,0,0,0,-8219086,0,4949062,4949062,748805543,-8219086,-4949062,-4949062,0,0,0,0,0,83350064,0,7255471,7255471,0,0,0,0,0,0,0,950018939,2306409,2306409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950018939,0,0,4949062,1122,215554529,6720549,669,55469842,3411500,52,15854133,763920,9,1533411,0,0,0,0,288411915,10895969,450,14654487,1388580,0,0,0,0,0,0,352,11177067,1592661,25831554,2981241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,314243469,13877210,87955309,750427312,799129167,48701855,0,0,0,0,0,0,39,0,39,6707127,979,0,0,355,9428669,1,78924439,830,0,0,0,0,0
62983,3/31/2022 0:00:00,17229,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1561074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69699783,0,0,0,0,0,0,0,390281,0,0,0,0,0,0,0,0,1793567,1793567,191085707,0,-1793567,-1793567,0,0,0,0,0,16475598,0,3181350,3181350,0,0,0,0,0,0,0,373039820,1387783,1387783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373039820,0,0,1793567,246,41467633,5172650,190,12192960,863300,0,0,0,231,26306688,589400,483,26574549,854976,106541830,7480326,65,1682671,1118593,0,0,0,0,0,0,518,14564711,1236023,16247382,2354616,0,0,0,17,512126,0,0,0,0,0,0,0,512126,0,1750,123301338,9834942,68742520,341207303,341207303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62985,3/31/2022 0:00:00,17231,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,94083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5438550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13259,13259,5425291,0,-13259,-13259,0,0,0,0,0,152073,0,102006,102006,0,0,0,0,0,0,0,13193989,88747,88747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13193989,0,0,13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11291813,11291813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62998,3/31/2022 0:00:00,17244,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,647307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36777,36777,7109531,0,-36777,-36777,0,0,0,0,0,131767,0,103838,103838,0,0,0,0,0,0,0,14311414,67061,67061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14311414,0,0,36777,1,108161,0,65,4546602,667107,0,0,0,0,0,0,0,0,0,4654763,667107,21,768517,0,0,0,0,0,0,0,0,0,0,768517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5423280,667107,390157,11901938,11901938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63004,3/31/2022 0:00:00,17249,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,299767373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441169269,0,0,0,0,0,0,0,156072388,0,0,0,0,0,0,-950830,0,9842987,9842987,959494091,-950830,-9842987,-9842987,0,0,0,0,0,78494128,0,10934750,10934750,0,0,0,0,0,0,0,1472228308,1091763,1091763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472228308,0,0,9842987,604,121733253,38034521,745,51613277,9789387,670,87266693,8141920,298,29855814,2245495,1120,32731875,7199058,323200912,65410381,443,10488225,1317800,0,0,0,0,0,0,1738,37455455,6938105,47943680,8255905,158,11213665,729878,0,0,0,0,0,0,0,0,0,11213665,729878,5776,382358257,74396164,151734739,1317715298,1317715298,0,0,0,0,0,0,0,166,0,166,25264718,4855,0,0,0,0,1,293235044,1991,1987419,13,441685,3,0
63008,3/31/2022 0:00:00,17253,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,7175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,8016466,0,-100000,-100000,0,0,0,0,0,120727,0,113753,113753,0,0,0,0,0,0,0,20538678,13753,13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20538678,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11641090,11641090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63020,3/31/2022 0:00:00,17264,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,83322252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97075541,0,0,0,0,0,0,0,13891325,0,0,0,0,0,0,0,0,701398,701398,178546256,0,-701398,-701398,0,0,0,0,0,25154456,0,2820997,2820997,0,0,0,0,0,0,0,350752768,2119599,2119599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350752768,0,0,701398,218,9273292,503819,259,21412406,932450,7,415085,415085,0,0,0,416,22483261,1577208,53584044,3428562,92,2225597,954938,0,0,0,0,0,0,616,12471146,3480452,14696743,4435390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,68280787,7863952,34954408,308455616,308455616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63042,3/31/2022 0:00:00,17284,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,42723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29659,29659,4301554,0,-29659,-29659,0,0,0,0,0,99573,0,57763,57763,0,0,0,0,0,0,0,8881660,28104,28104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8881660,0,0,29659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6125672,6125672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63055,3/31/2022 0:00:00,17297,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,19604450,0,-1000,-1000,0,0,0,0,0,208338,0,181652,181652,0,0,0,0,0,0,0,24074968,180652,180652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074968,0,0,1000,17,3019228,330000,26,2986319,251000,0,0,0,0,0,0,46,10645256,1508500,16650803,2089500,1,86541,0,0,0,0,0,0,0,0,0,0,86541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,16737344,2089500,7110097,22284572,22284572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63057,3/31/2022 0:00:00,17299,WISe,0,0,0,790523,0,571300,0,219223,0,0,0,0,0,142463982,0,142463982,0,142244759,0,0,219223,0,0,0,0,0,297237088,296812425,0,424663,0,15503472,15478704,24768,367533355,0,367533355,4447932,0,295063589,67158070,863764,158976767,0,158976767,0,0,158976767,0,0,0,3919043,3919043,835331639,0,835331639,528889,0,296812425,295063589,242038204,888532,83246502,0,83246502,9685657,44963260,28597585,0,0,0,0,0,1166930834,1166930834,115886619,142461397,296812425,295063589,287001464,29705340,0,0,0,0,0,729755657.65,28492279.4,148406212.5,221297691.75,287001464,44558010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166930834,729755657.65,1331,3919043,747,148303421,37648754,1223,76217005,11520706,1,56800,56800,270,19628852,1754427,606,53031010,0,297237088,50980687,113,3098584,485700,0,0,0,0,0,0,256,12404888,0,15503472,485700,0,0,0,0,0,0,0,0,0,489,7664942,216000,7664942,216000,3705,320405502,51682387,87414107,1078882938,1078882938,0,1491,29622077,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63058,3/31/2022 0:00:00,17300,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,142036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13256277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86661,86661,21327973,0,-86661,-86661,0,0,0,0,0,1289844,0,331631,331631,0,0,0,0,0,0,0,44715200,244970,244970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44715200,0,0,86661,23,3928580,654172,23,2081202,50000,0,0,0,0,0,0,10,125485,2380,6135267,706552,33,821748,77950,0,0,0,0,0,0,59,1201342,163837,2023090,241787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,8158357,948339,0,40538324,40538324,0,0,0,0,0,3,654172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63069,3/31/2022 0:00:00,17311,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,4427461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12086990,0,0,0,0,0,0,0,2404031,0,0,0,0,0,0,0,0,207855,207855,24668533,0,-207855,-207855,0,0,0,0,0,1926791,0,398096,398096,0,0,0,0,0,0,0,54740698,190241,190241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54740698,0,0,207855,32,5498516,0,18,1621652,0,0,0,0,0,0,0,0,0,0,7120168,0,49,1968427,81000,0,0,0,0,0,0,33,1296771,34749,3265198,115749,3,113519,0,0,0,0,0,0,0,0,0,0,113519,0,135,10498885,115749,1785161,49356452,49356452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63090,3/31/2022 0:00:00,17332,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,341136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305673,305673,13316995,0,-305673,-305673,0,0,0,0,0,517929,0,212955,212955,0,0,0,0,0,0,0,24207618,-92718,-92718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24207618,0,0,305673,39,952130,103300,12,1278510,0,0,0,0,0,0,0,0,0,0,2230640,103300,6,68678,0,0,0,0,0,0,0,0,0,0,68678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2299318,103300,0,21975515,21975515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63098,3/31/2022 0:00:00,17340,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,93144788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63112570,0,0,0,0,0,0,0,15197681,0,0,0,0,0,0,0,0,1886618,1886618,164078992,0,-1886618,-1886618,0,0,0,0,0,17294519,0,2457741,2457741,0,0,0,0,0,0,0,307208968,571123,571123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307208968,0,0,1886618,176,30479745,4887970,326,26481131,1787000,24,4177514,0,88,12272665,1877400,107,2507821,500501,75918876,9052871,139,3952242,386004,0,0,0,0,0,0,606,7784240,263559,11736482,649563,2,1014793,0,0,0,0,0,0,0,0,0,0,1014793,0,1468,88670151,9702434,29265394,275549490,276541490,992000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63100,3/31/2022 0:00:00,17342,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,13598778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13540804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181452,181452,19831998,0,-181452,-181452,0,0,0,0,0,9011672,0,636751,636751,0,0,0,0,0,0,0,75231106,455299,455299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75231106,0,0,181452,18,1247386,0,94,4316894,93000,0,0,0,0,0,0,0,0,0,5564280,93000,2,36191,0,0,0,0,0,0,0,34,872175,193000,908366,193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,6472646,286000,2818658,68235361,68235361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63103,3/31/2022 0:00:00,17345,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8060222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51126,51126,8009096,0,-51126,-51126,0,0,0,0,0,815027,0,273418,273418,0,0,0,0,0,0,0,36329874,222292,222292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36329874,0,0,51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32268965,32268965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63109,3/31/2022 0:00:00,17351,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16815004,0,0,0,0,0,0,0,247370,0,0,0,0,0,0,0,0,126580,126580,18420396,0,-126580,-126580,0,0,0,0,0,1530716,0,312440,312440,0,0,0,0,0,0,0,37809029,185860,185860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37809029,0,0,126580,1,84508,0,3,78460,0,0,0,0,0,0,0,0,0,0,162968,0,49,1233106,166608,0,0,0,0,0,0,3,88524,0,1321630,166608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1484598,166608,299824,35000130,35000130,0,0,0,53360,8814994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
