"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
8885,3/31/2021 0:00:00,4178,0,0,432461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237000,1093962,1592968,500031,0,4423961,0,0,0,0,0,0,0,14961,0,0,0,0,0,0,0,0,0,0,0,33643427,0,0,0,0,0,0,0,0,,0,36626627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8890,3/31/2021 0:00:00,4181,0,0,405727,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46602,0,2012015,0,2058617,0,0,0,0,0,0,38141,854,0,0,0,0,0,0,0,0,0,0,0,22789595,0,0,0,0,0,0,0,0,,0,26827160,0,0,0,0,0,0,0,0,0,0,0,4947,0,0,0
8903,3/31/2021 0:00:00,4184,0,0,72808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542000,4816651,582000,0,0,6940651,0,0,0,0,0,0,0,236651,0,0,0,0,0,0,0,0,0,0,0,10498814,0,0,0,0,0,0,0,0,,0,12099029,0,0,0,0,0,0,0,0,0,0,0,3724,0,-8,0
8905,3/31/2021 0:00:00,4186,0,0,18198543,112176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16621126,19770452,19997829,2670793,2263950,61324150,0,0,0,0,0,0,489602,1017183,0,0,0,0,0,0,0,0,0,0,0,251062612,0,0,0,0,0,0,0,0,,0,297266137,0,0,0,0,0,0,0,0,0,0,0,407420,0,0,0
8913,3/31/2021 0:00:00,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35144,0,0,0,0,0,0,0,0,0,0,0,0,5661578,0,0,0,0,0,0,0,0,,0,7280480,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0
8915,3/31/2021 0:00:00,4193,0,0,750311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189317,0,0,0,0,0,0,0,0,0,0,0,0,89804459,64,3083470,3083470,0,0,0,64,3083470,,0,97296860,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0
8920,3/31/2021 0:00:00,4197,0,0,21891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8678866,0,0,0,0,0,0,0,0,,0,9645866,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
8921,3/31/2021 0:00:00,4198,0,0,1137904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,36040352,0,0,0,0,0,0,0,0,,0,41650757,0,0,0,0,0,0,0,0,0,0,0,53520,0,0,0
8922,3/31/2021 0:00:00,4199,0,0,402064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24206599,0,0,0,0,0,0,0,0,,0,27165831,0,0,0,0,0,0,0,0,0,0,0,3448,0,0,0
8925,3/31/2021 0:00:00,4201,0,0,1047732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57617,0,0,0,0,0,0,0,0,0,0,0,0,30940800,0,0,0,0,0,0,0,0,,0,36295187,0,0,0,0,0,0,0,0,0,0,0,98902,0,0,0
8936,3/31/2021 0:00:00,4206,0,489899,2209303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143172,4235501,0,4378673,0,0,0,0,0,0,392062,-53599,0,0,0,0,0,0,0,0,0,0,0,131890771,0,0,0,0,0,0,0,0,,0,145809420,0,0,0,0,0,0,0,0,0,0,0,297406,0,0,18240
8940,3/31/2021 0:00:00,4209,0,125884,255829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302870,0,0,0,0,0,0,0,0,,0,7650504,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0
8943,3/31/2021 0:00:00,4210,0,0,11864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11302946,0,0,0,0,0,0,0,0,,0,12196185,0,0,0,0,0,0,0,0,0,0,0,5984,0,0,0
8944,3/31/2021 0:00:00,4211,7006041,0,72128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,1901235,2255806,749000,0,7006041,0,0,0,0,0,0,0,0,0,0,0,0,0,18738351,0,0,0,0,0,0,0,0,,0,21856511,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0
8950,3/31/2021 0:00:00,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149583,0,0,0,0,0,0,0,0,,0,170155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,3/31/2021 0:00:00,4220,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821863,0,0,0,0,0,0,0,0,,0,3163772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,3/31/2021 0:00:00,4222,0,0,8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700116,0,0,0,0,0,0,0,0,,0,3527091,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0
8975,3/31/2021 0:00:00,4225,11079000,0,952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,4779000,5350000,0,0,11079000,0,0,0,0,0,0,0,0,0,0,0,0,0,38051082,0,0,0,0,0,0,0,0,,0,43428487,0,0,0,0,0,0,0,0,0,0,0,108669,0,0,0
8987,3/31/2021 0:00:00,4230,0,0,69955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,0,0,0,8058856,0,0,0,0,0,0,0,0,,0,9087457,0,0,0,0,0,0,0,0,0,0,0,3298,0,0,0
8988,3/31/2021 0:00:00,4231,0,3500000,1171093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,61835913,0,0,0,0,0,0,0,0,,0,67279867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8993,3/31/2021 0:00:00,4233,3450,376944,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,3450,18721,0,0,0,0,0,0,0,0,0,0,0,0,16022591,0,0,0,0,0,0,0,0,,0,18517057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,3/31/2021 0:00:00,4236,100000,0,294009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,4637357,0,0,0,0,0,0,0,0,,0,6082433,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0
9003,3/31/2021 0:00:00,4239,0,35282563,1853597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612418,1492888,0,0,0,2105306,0,0,0,0,0,0,369907,39688,0,0,0,0,0,0,0,0,0,0,0,114368655,0,0,0,0,0,0,0,0,,0,138686998,0,0,0,0,0,0,0,0,0,0,0,149296,0,0,0
9007,3/31/2021 0:00:00,4242,0,225605,16323563,3282775,0,0,0,163601,1077290,0,0,0,1240891,0,0,0,0,0,0,28062234,33429409,133067755,39349665,0,233909063,0,0,0,0,0,0,1767921,495527,0,0,0,0,0,0,0,0,0,0,0,1479685566,200,8510937,8510937,0,0,0,200,8510937,,0,1620759729,0,0,0,0,0,0,0,0,0,0,0,2701549,0,0,0
9035,3/31/2021 0:00:00,4257,0,0,390119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35834,0,0,0,0,0,0,0,0,0,0,0,0,22290309,0,0,0,0,0,0,0,0,,0,23882648,0,0,0,0,0,0,0,0,0,0,0,38586,0,0,0
9042,3/31/2021 0:00:00,4261,2388000,0,124026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,990000,1098000,0,0,2388000,0,0,0,0,0,0,0,0,0,0,0,0,0,18323609,0,0,0,0,0,0,0,0,,0,21295701,0,0,0,0,0,0,0,0,0,0,0,11710,0,0,0
9044,3/31/2021 0:00:00,4262,0,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538620,0,0,0,0,0,0,0,0,,0,4520023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,3/31/2021 0:00:00,4275,0,125521413,317470,969804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779461,0,0,0,0,779461,0,0,0,0,0,0,2921515,24006,0,0,0,0,0,0,0,0,0,0,0,661488037,0,0,0,0,0,0,0,0,,0,752482543,0,0,0,0,0,0,0,0,0,0,0,1170248,0,0,0
9075,3/31/2021 0:00:00,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7742266,0,0,0,0,0,0,0,0,,0,10039170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,3/31/2021 0:00:00,4281,5572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885000,2440000,247000,0,0,5572000,0,0,0,0,0,0,0,0,0,0,0,0,0,6521502,0,0,0,0,0,0,0,0,,0,9017691,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0
9089,3/31/2021 0:00:00,4286,0,1113292,2218048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120403,27935464,11292604,37391007,12010560,90750038,0,0,0,0,0,0,185540,-255731,0,0,0,0,0,0,0,0,0,0,0,417899902,41,958063,0,0,0,0,41,958063,,0,461592715,0,0,0,0,0,0,0,0,0,0,0,770892,0,0,0
9090,3/31/2021 0:00:00,4287,0,0,444123,14378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227752,0,0,0,0,0,0,0,0,0,0,0,0,30709027,0,0,0,0,0,0,0,0,,0,33458292,0,0,0,0,0,0,0,0,0,0,0,57462,0,0,0
9093,3/31/2021 0:00:00,4288,0,0,229156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30236115,0,0,0,0,0,0,0,0,,0,34810709,0,0,0,0,0,0,0,0,0,0,0,42570,0,0,0
9094,3/31/2021 0:00:00,4289,0,27185920,3625237,602268,0,0,0,0,1088510,0,0,0,1088510,0,0,0,0,0,0,263899,555264,0,4018892,0,4838055,0,0,0,0,0,0,1025232,-19178,0,0,0,0,0,0,0,0,0,0,0,259995470,0,0,0,0,0,0,0,0,,0,293455298,0,0,0,0,0,0,0,0,0,0,0,384009,0,-35987,0
9095,3/31/2021 0:00:00,4290,106819,26830356,3340896,3696213,0,0,0,30179822,44696142,0,0,0,74875964,0,0,0,0,0,0,40735015,2692175,50092366,38546556,0,132066112,106819,0,0,0,0,106819,2182911,-638764,0,0,0,0,0,0,0,0,0,0,0,1566291025,135,8397176,8397176,0,0,0,135,8397176,,0,1728060391,0,0,0,0,0,0,0,0,0,0,0,1741410,0,-469293,0
9097,3/31/2021 0:00:00,4292,0,0,759151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,0,0,0,0,60579872,1,5280,5280,0,0,0,1,5280,,0,67570842,0,0,0,0,0,0,0,0,0,0,0,94180,0,0,0
9099,3/31/2021 0:00:00,4294,0,0,3144078,-17442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11683542,6550802,7665779,26939268,11203466,64042857,0,0,0,0,0,0,174883,-1016038,0,0,0,0,0,0,0,0,0,0,0,215242298,24,790504,0,0,0,0,24,790504,,0,228530096,0,0,0,0,0,0,0,0,0,0,0,631106,0,0,15568
9102,3/31/2021 0:00:00,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136740,0,0,0,0,0,0,0,0,,0,4657881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,3/31/2021 0:00:00,4298,0,0,251122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14987741,0,0,0,0,0,0,0,0,,0,17733139,0,0,0,0,0,0,0,0,0,0,0,3163,0,0,0
9106,3/31/2021 0:00:00,4299,500000,0,2559742,853920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,487384,0,0,0,0,0,0,0,0,0,0,0,0,273546252,0,0,0,0,0,0,0,0,,0,297574492,0,0,0,0,0,0,0,0,0,0,0,480507,0,0,0
9107,3/31/2021 0:00:00,4300,0,0,1476198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105333183,0,0,0,0,0,0,0,0,,0,115288433,0,0,0,0,0,0,0,0,0,0,0,284874,0,0,0
9109,3/31/2021 0:00:00,4301,16474881,18780499,1989153,764873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813800,4837514,1962971,7860596,0,16474881,26122,0,0,0,0,0,0,0,0,0,1212256,1212256,0,214553140,40,1212256,1212256,0,0,0,40,1212256,,0,242069266,0,0,0,0,0,0,0,0,0,0,0,570178,0,0,0
9115,3/31/2021 0:00:00,4305,0,0,226271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616263,1276740,530783,461125,473420,4358331,0,0,0,0,0,0,148123,-44421,0,0,0,0,0,0,0,0,0,0,0,34945530,0,0,0,0,0,0,0,0,,0,37546617,0,0,0,0,0,0,0,0,0,0,0,48581,0,0,29600
9119,3/31/2021 0:00:00,4307,0,0,11165151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71228307,121055550,91047816,24400476,0,307732149,0,0,0,0,0,0,270700,2259930,0,0,0,0,0,0,0,0,0,0,0,639489509,0,0,0,0,0,0,0,0,,0,706049676,0,0,0,0,0,0,0,0,0,0,0,1062137,0,0,0
9145,3/31/2021 0:00:00,4319,0,0,73490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14193716,6,19043,0,0,0,0,6,19043,,0,16103987,0,0,0,0,0,0,0,0,0,0,0,1685,0,0,0
9146,3/31/2021 0:00:00,4320,13562000,0,618983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16138690,18436120,15494700,10817290,0,60886800,3535000,5302000,4725000,0,0,13562000,0,886800,0,0,0,0,0,0,0,0,0,0,0,97449134,0,0,0,0,0,0,0,0,,0,112947204,0,0,0,0,0,0,0,0,0,0,0,23941,0,0,0
9148,3/31/2021 0:00:00,4322,0,0,606733,355361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159968,0,0,0,0,0,0,0,0,0,0,0,0,49825471,9,345049,345049,0,0,0,9,345049,,0,54860237,0,0,0,0,0,0,0,0,0,0,0,17253,0,0,0
9160,3/31/2021 0:00:00,4328,0,0,3282291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018047,1000510,14564941,0,0,16583498,0,0,0,0,0,0,425455,-44659,0,0,0,0,0,0,0,0,0,0,0,494082771,0,0,0,0,0,0,0,0,,0,548313611,0,0,0,0,0,0,0,0,0,0,0,1066406,0,0,0
9163,3/31/2021 0:00:00,4331,39001095,0,1760645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780543,12652508,20234823,4333221,0,39001095,130932,0,0,0,0,0,0,0,0,0,0,0,0,147622262,0,0,0,0,0,0,0,0,,0,183562397,0,0,0,0,0,0,0,0,0,0,0,384339,0,0,0
9164,3/31/2021 0:00:00,4332,1232944,1865681,4484029,1332544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763540,469404,0,0,0,1232944,2803496,0,0,0,0,0,0,0,0,0,49901866,49901866,0,494796440,1392,60113062,60113062,0,0,0,1392,60113062,,0,475182407,0,0,0,0,0,0,0,0,0,0,0,804524,0,0,0
9189,3/31/2021 0:00:00,4345,17717803,0,930454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751913,5382000,4352000,4715000,516890,17717803,0,0,0,0,0,0,0,0,0,0,0,0,0,53228867,0,0,0,0,0,0,0,0,,0,57532804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9194,3/31/2021 0:00:00,4348,779,0,165095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,743,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,17599785,0,0,0,0,0,0,0,0,,0,22792947,0,0,0,0,0,0,0,0,0,0,0,12675,0,0,0
9208,3/31/2021 0:00:00,4356,0,11372906,1046438,8793797,0,0,0,0,0,0,342285,0,342285,0,0,0,0,0,0,576868,771846,1094101,5207830,0,7650645,0,0,0,0,0,0,128797,-7013,0,0,0,0,0,0,0,0,0,0,0,179791376,0,0,0,0,0,0,0,0,,0,208050582,0,0,0,0,0,0,0,0,0,0,0,808592,0,-7715,0
9213,3/31/2021 0:00:00,4359,4720000,0,292700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984000,1736000,500000,500000,0,4720000,0,0,0,0,0,0,0,0,0,0,0,0,0,43788832,0,0,0,0,0,0,0,0,,0,52750109,0,0,0,0,0,0,0,0,0,0,0,58653,0,0,0
9214,3/31/2021 0:00:00,4360,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60828,0,0,0,0,0,0,0,0,0,0,0,0,59209606,0,0,0,0,0,0,0,0,,0,90769021,0,0,0,0,0,0,0,0,0,0,0,11521,0,0,0
9219,3/31/2021 0:00:00,4361,31620000,0,2061915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417409,9680116,3383502,2053700,0,20534727,2450000,9555000,19615000,0,0,31620000,321890,243693,0,0,0,0,0,0,0,0,0,0,0,132868211,0,0,0,0,0,0,0,0,,0,145271106,0,0,0,0,0,0,0,0,0,0,0,287400,0,0,0
9229,3/31/2021 0:00:00,4365,0,118834016,11745677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19584873,1954994,4192729,12213199,0,37945795,0,0,0,0,0,0,7203158,-628658,0,0,0,0,0,0,0,0,0,0,0,1067758315,6,357700,357700,0,0,0,6,357700,,0,1153266057,0,0,0,0,0,0,0,0,0,0,0,3207570,0,0,0
9230,3/31/2021 0:00:00,4366,47732501,7922397,3416792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688034,11196727,11026945,11591960,16413015,51916681,23397115,18388215,2415514,3323926,207731,47732501,626823,653817,0,0,0,0,0,0,0,0,0,0,0,629632678,0,0,0,0,0,0,0,0,,0,764840265,0,0,0,0,0,0,0,0,0,0,0,836863,0,0,15969
9237,3/31/2021 0:00:00,4371,58316000,6372783,463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11580000,21045000,20471000,5220000,0,58316000,1293258,0,0,0,0,0,0,0,0,0,0,0,0,87694008,0,0,0,0,0,0,0,0,,0,92983352,0,0,0,0,0,0,0,0,0,0,0,345672,0,0,0
9246,3/31/2021 0:00:00,4379,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147,0,0,0,0,0,0,0,0,0,0,0,0,10834988,0,0,0,0,0,0,0,0,,0,13207291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9247,3/31/2021 0:00:00,4380,126629,53992644,5225528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572389,8186817,12823948,21941999,22855492,73380645,126629,0,0,0,0,126629,590385,-897922,0,0,0,0,0,0,0,0,0,0,0,559799388,7,39813,39813,0,0,0,7,39813,,0,613265204,0,0,0,0,0,0,0,0,0,0,0,1663715,0,0,40
9248,3/31/2021 0:00:00,4381,0,1111808,59563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11978692,0,0,0,0,0,0,0,0,,0,13825204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,3/31/2021 0:00:00,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455561,0,0,0,0,0,0,0,0,,0,660735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,3/31/2021 0:00:00,4387,131236712,0,16942800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28433788,65261814,0,37541110,0,131236712,1439809,0,0,0,0,0,0,0,0,0,0,0,0,1596702502,129,7513767,0,0,0,0,129,7513767,,0,1772669805,0,0,0,0,0,0,0,0,0,0,0,3489347,0,0,0
9287,3/31/2021 0:00:00,4400,0,0,394871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36810537,0,0,0,0,0,0,0,0,,0,41952477,0,0,0,0,0,0,0,0,0,0,0,28634,0,0,0
9288,3/31/2021 0:00:00,4401,0,0,437827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,34722453,0,0,0,0,0,0,0,0,,0,38802914,0,0,0,0,0,0,0,0,0,0,0,46206,0,0,0
9289,3/31/2021 0:00:00,4402,0,8550276,920362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79404238,0,0,0,0,0,0,0,0,,0,88564388,0,0,0,0,0,0,0,0,0,0,0,89683,0,0,0
9292,3/31/2021 0:00:00,4404,12476438,19176768,1651966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978000,8498438,0,0,0,12476438,0,0,0,0,0,0,0,0,0,0,0,0,0,346096292,9,546110,0,0,0,0,9,546110,,0,398122779,0,0,0,0,0,0,0,0,0,0,0,258682,0,0,0
9293,3/31/2021 0:00:00,4405,0,60896041,2288546,0,0,0,0,39421,0,0,833939,629757,1503117,0,10784,22011,134036,263449,430280,11168398,20001048,11177168,5848719,5989376,54184709,0,0,0,0,0,0,513850,131980,0,0,0,0,0,0,0,0,0,0,0,352682573,0,0,0,0,0,0,0,0,,0,395156796,0,0,0,0,0,0,0,0,0,0,0,514040,0,49534,-59
9296,3/31/2021 0:00:00,4407,0,159867880,20257695,1544203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164995,10126323,5427028,10040311,736842,26495499,0,0,0,0,0,0,1834056,-97546,0,0,0,0,0,0,0,0,0,0,0,591802274,11,2624226,2624226,0,0,0,11,2624226,,0,636969832,0,0,0,0,0,0,0,0,0,0,0,52867,0,0,0
9300,3/31/2021 0:00:00,4409,45628770,0,5029916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993495,17432620,5002101,0,23428216,2277878,25153347,13190513,5007032,0,45628770,1540119,-89011,0,0,0,0,0,0,0,0,0,0,0,210348137,0,0,0,0,0,0,0,0,,0,232975056,0,0,0,0,0,0,0,0,0,0,0,78644,0,0,114038
9310,3/31/2021 0:00:00,4415,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885872,0,0,0,0,0,0,0,0,,0,4798788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,3/31/2021 0:00:00,4423,0,16000000,403190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11637,0,0,0,0,0,0,0,0,0,0,0,0,85228770,0,0,0,0,0,0,0,0,,0,93042930,0,0,0,0,0,0,0,0,0,0,0,258844,0,0,0
9335,3/31/2021 0:00:00,4427,0,0,486367,439645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455945,646745,1997195,0,8099885,0,0,0,0,0,0,0,79044,0,0,0,0,0,0,0,0,0,0,0,67340865,0,0,0,0,0,0,0,0,,0,73214638,0,0,0,0,0,0,0,0,0,0,0,138635,0,0,0
9348,3/31/2021 0:00:00,4435,0,0,949164,205371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499670,7265791,0,0,8765461,0,0,0,0,0,0,324699,-1017,0,0,0,0,0,0,0,0,0,0,0,79170843,6,84192,84192,0,0,0,6,84192,,0,90957159,0,0,0,0,0,0,0,0,0,0,0,155680,0,0,0
